utm_x,utm_y
1012.4933464826979,2021.9700670140203
1012.6094944537708,2021.6872884640832
1012.7972578369349,2021.2036258035978
1012.46225399582,2021.3616150566572
1012.0983195820434,2021.7842934528417
1012.3248483920563,2021.854083390102
1012.7610074955189,2022.1972796997597
1012.4286132254672,2022.1237116005802
1011.9378167528653,2022.3805965461615
1012.3401184144635,2022.6558212524255
1012.4913953023641,2023.1098186033555
1012.0991219144622,2023.517496407718
1012.4446981718676,2023.5857366958796
1012.3685816422029,2023.3477750873028
1012.0457164926187,2023.673103165198
1012.1439079126066,2023.4445596361345
1012.598726526047,2023.1057318705186
1012.2285944374153,2023.5638784312812
1012.0015505501386,2023.3804204386934
1011.5114076911555,2023.5843479291054
1011.6894697840651,2024.0644864207752
1012.1557672015333,2024.469753156713
1012.138553848788,2024.4704416736608
1011.6818481107011,2024.9244967425414
1011.9728686295304,2025.2254858935332
1011.8731699808335,2025.1542913414253
1011.6583059701564,2024.7576024174123
1011.3419751941483,2024.9126581737303
1010.9592275124179,2025.1350456350426
1010.7056195358631,2025.0666849256866
1010.8884077051337,2024.8392538872838
1011.1949117747512,2025.005957480724
1010.8098170588729,2025.1477081340552
1011.044269958975,2025.1268273291973
1010.5687752609999,2025.4363270320562
1010.3582175550713,2025.8007571503535
1010.0743120359376,2025.8998886624477
1010.0336154217744,2025.4592439031917
1010.0875048849917,2025.9430845240986
1009.6709005520082,2026.1178465367761
1009.2526761391936,2025.7487423548423
1009.5023015345059,2025.539274240237
1009.3629092795003,2025.562117752016
1009.6097281956065,2025.902372938114
1009.590490910259,2025.4156472128914
1009.6343796852173,2024.9165359624183
1009.3572029841889,2024.8482419440818
1009.0478701342787,2024.7912461716303
1009.3312518701404,2025.2226830332336
1008.9946735666623,2025.2274126281566
1008.8780370345478,2024.8208999378655
1008.8640810084142,2024.990920611179
1008.7541342161818,2025.077636302397
1008.3336744449809,2025.4604363970705
1007.9432913702824,2025.9268087307914
1007.6744570697351,2026.3372321803433
1007.8145672228834,2026.58183596975
1007.6744173216606,2026.64575145176
1007.9761528545108,2026.517081656148
1007.6806989292511,2026.8101982670316
1008.0576054726147,2026.4656942947083
1008.3564507615461,2026.4870702950873
1008.4566963102454,2026.3612033636555
1008.6994489740712,2026.117333439023
1008.8787257117704,2025.7910629899056
1008.4948182898382,2025.786030423686
1008.4139398310875,2026.270723406424
1008.3929294920442,2026.6501912560877
1007.9320108170558,2026.3422203827363
1007.4992097729763,2026.484705229003
1007.0028123887192,2026.784723250195
1007.1691728472065,2026.2980889456485
1006.8908631271635,2026.0170337306472
1007.1965787047781,2025.8213157749897
1006.7131128013799,2026.2397427005926
1007.1534580268941,2025.9751444734707
1006.8001085620187,2026.4199221737126
1007.0815008001736,2026.1607828026367
1006.8109073123217,2025.716087663814
1006.7455403309854,2025.344572988244
1006.7376747660688,2025.07805340907
1006.4787166409627,2024.5804781030808
1006.5527402507374,2024.7514340757652
1006.6304864817973,2024.8013535911336
1006.309286496635,2024.9757298396291
1006.572083749139,2024.8788326427573
1006.899928345735,2025.0499740955067
1006.8049737614073,2025.5237086818074
1006.9041901591924,2025.167745441568
1006.5391190781678,2025.049918531095
1006.5605269444868,2024.5515738992867
1006.3419405245199,2024.895103918743
1005.904610592581,2024.561906016368
1006.204439461937,2024.4735128637558
1006.6626179010485,2024.641626555348
1006.6329586553252,2024.3564658597109
1006.2252658259765,2024.3573121331308
1006.5606970863771,2024.3568203726654
1006.6977192173614,2024.6396540402998
1006.3647660052092,2024.268812140778
1006.7467939580131,2023.8077899787188
1007.165342792029,2023.7800278026568
1007.5247563107432,2023.42108068956
1007.1505951761342,2023.1687493275163
1007.5223638814151,2023.3645588407398
1007.584923418393,2023.255504909261
1007.3624193261307,2023.3349116325508
1007.6424083807043,2023.4899891510274
1008.0149624218062,2022.9946213092448
1008.2517054295085,2023.3465107644809
1008.7015816009887,2023.0489965168454
1008.2598086468702,2022.8586117238676
1008.1908378621121,2023.1717234878581
1008.5850759588545,2023.3071314780466
1008.9828467617485,2023.5407624117595
1009.2379550940186,2023.3078022183745
1009.6368586030649,2023.6645894153387
1009.1683263134703,2023.8399507571385
1009.3895157491673,2024.3137058299485
1009.2035520128103,2023.8853629620723
1009.6535601865532,2024.2567302371813
1009.6410164095664,2024.6719038237145
1010.1180708777391,2024.913557808284
1009.8236457702295,2024.8549440100317
1009.7976924088006,2024.882103364399
1010.057093535234,2024.9371148422583
1010.3901107078665,2024.937506819843
1009.9665932915512,2024.954808485518
1009.7627804335478,2024.6300724953537
1010.237776505832,2024.922100575743
1010.5478089526118,2025.1588084867963
1010.7506618532228,2025.0427609291933
1011.046616307187,2025.5110554470068
1010.5953642077093,2025.2243476054614
1010.9067760569469,2025.0587122017857
1010.7901361912222,2024.8244803327314
1010.5167188961891,2025.011183036502
1010.4717795620147,2025.2736806526236
1010.3622953210654,2025.2118839746245
1010.611979965923,2025.2423878936102
1010.4920791801518,2025.6993273710996
1010.6958720169871,2025.5611693831625
1010.7082438679316,2025.9577950884377
1010.9393132952822,2026.159907844345
1010.7552186846054,2025.7029167136775
1010.3541162508083,2025.6794740185778
1010.0696843971974,2026.1732002141805
1010.1200031957479,2026.2065575954996
1010.6039792929811,2026.4290364040291
1010.2158774959455,2026.5301040977274
1009.8197778133904,2026.7384403400035
1009.5195094229248,2026.7401203308239
1009.0219392460002,2026.420295979036
1008.5249231915303,2026.7745204611786
1008.7752977469873,2026.6233345594214
1008.3527996705657,2026.821803209932
1008.0265863820678,2026.4269870678204
1008.0405827086131,2026.553813351896
1008.1976361193587,2026.7059821795342
1008.0893417892412,2026.8909874230983
1008.0701254898185,2027.1862262784905
1008.4366744367395,2027.2217867429401
1008.6998426689427,2027.458693719764
1008.8215850533849,2027.3104649497454
1008.4736637873764,2027.2290858568574
1008.5563869519843,2027.072700679547
1008.3854911487282,2027.1751659062124
1008.5890844814475,2026.747171809716
1008.3132038494476,2026.9847534399976
1008.6027276436786,2026.9562597695651
1008.1509754231314,2026.8464869533927
1007.8507759186803,2027.130347606256
1007.4562125856979,2027.2746497938847
1007.9067001625913,2027.5276470956169
1007.7659078458988,2027.718722497925
1007.86056851358,2028.0718261506438
1007.6597224892363,2028.3409531883588
1007.2493652325218,2028.6707125196592
1006.7696087191529,2029.066400827395
1006.9770000962275,2028.980150726298
1007.4372968123804,2028.956475858951
1007.6679218566651,2029.3236003808809
1007.2380040425909,2029.692267943294
1006.7714903170738,2029.387119438245
1007.1799844053572,2029.2983941791929
1007.3784453003291,2029.5010354435894
1007.5534493847701,2029.2711297909036
1007.8572274460047,2029.5946250169334
1007.795911294369,2029.9070938875245
1007.388925038412,2029.8635902296214
1007.054136735525,2030.3375613403766
1007.5209155410852,2030.3597490711238
1007.3511650390353,2030.3755903537065
1007.1131433484447,2030.0036439543057
1007.226706739132,2030.2719627035726
1007.0839478407355,2030.544068905046
1007.1931700007925,2030.9226523705395
1007.3061201206873,2030.4315245257194
1007.3134413704604,2030.227841077664
1006.8440021842664,2030.0212063620695
1007.3016931978335,2029.5604055987665
1007.1977495879069,2029.2702966276827
1007.3619124210246,2029.2916839084721
1006.8670296688086,2029.3752024432658
1006.9852763057801,2029.7813076127695
1006.5968571093299,2030.146087509548
1006.5105181778787,2029.9943959692162
1006.9601581510879,2029.5891193025045
1007.4025275215055,2029.3736681735909
1007.8735734346978,2029.168701534568
1008.326569626061,2029.4885722007884
1008.7322090698802,2029.2852099882289
1009.1817527669583,2029.3754316481952
1009.189547615762,2029.523881965106
1008.9624054472495,2029.2282434354695
1009.4212875837924,2029.0124158243264
1009.3468514975908,2028.9041460673361
1009.3350751497258,2029.0628933566493
1009.4278530923264,2029.3882803921615
1009.1975286978709,2029.7563667772783
1009.6299798732886,2029.297539175631
1009.7210968576763,2029.582978791685
1009.9587225501447,2029.2249202746416
1010.058917537202,2029.0067230243978
1010.0381207842768,2028.8050730676932
1010.1568521084332,2029.14103995744
1009.933445809354,2029.0545092230218
1010.3254817699886,2028.6477198420016
1010.1376683631752,2028.2307843424035
1010.1454631221269,2028.5251712327108
1009.8560852409815,2028.9058042639701
1009.8137781174266,2028.7759363858668
1010.0706583551583,2028.5416953044733
1009.9831989201012,2028.337633651486
1010.0974824441449,2028.2675941995628
1009.6685212806851,2028.0443255844348
1009.7207483904176,2027.7789451409126
1009.9712871190442,2027.3107242305862
1010.422739920376,2027.7067777422762
1010.2581045595529,2027.9829341844293
1010.1334958020369,2028.285749610889
1009.7162757010419,2028.3826624388087
1009.3560100018937,2028.527216806738
1008.8877011560959,2028.120691541388
1008.8174329811059,2028.2285282390665
1008.3675909589571,2028.4959600696684
1008.2237027365829,2028.7880461528034
1008.572563338411,2028.7504606455325
1008.7648453475782,2028.7726330892813
1008.5494662375737,2029.122387326568
1008.7228653186735,2029.0439334622397
1008.4764526848875,2029.0935984167654
1008.0828162509752,2028.836690191792
1007.5982691176926,2028.8956440487411
1007.2385121999608,2029.3318410955562
1007.5839745298689,2029.6183244173128
1007.8238106172903,2029.6279222546714
1008.2629370425805,2029.9995766448842
1007.8396085340471,2030.0662169224813
1007.6312855975217,2030.371599119579
1007.8185877075015,2029.8834467393851
1007.5799513341794,2029.808927146159
1007.7869164734271,2030.1933425302566
1007.5899368049371,2030.6685587569684
1007.3704736615085,2030.6261436644736
1007.7744776667647,2030.3578833409756
1008.1455331469774,2029.8977966394918
1007.941340868894,2030.065151059813
1007.7827395617007,2030.113058633127
1008.1950913209794,2030.297872650465
1008.6620904820422,2030.4608637582994
1009.1306403296733,2030.159560196202
1009.4126446003283,2030.4005366515837
1009.824468208593,2030.0999963932215
1010.1619785362786,2030.2577228291175
1010.4175860742844,2029.9398956013265
1010.3175859965878,2029.613611805276
1010.3784449802529,2029.465606630586
1010.7708632417301,2029.1110739973599
1011.2641557675918,2029.5682534068974
1011.643343005507,2029.336383891782
1012.0632717319952,2029.5827893731175
1012.4963820149525,2029.6274570596431
1012.2689542849772,2029.717121990863
1012.2029745569282,2029.3061438436928
1012.1980231233107,2029.6804861120233
1012.6731271600689,2029.3012734138374
1012.3473209557395,2029.0985932422154
1012.1230028386352,2028.67431897277
1012.3454204565213,2028.570525168897
1012.4299664192852,2028.161508665067
1012.8882797416861,2028.5309158991954
1012.7423101927989,2028.1993311453996
1012.4851694235094,2027.70782497446
1012.6087092509039,2027.4738299297344
1012.9883034286768,2027.8021260911516
1012.4991491991591,2027.9493559001871
1012.8182286577426,2028.0516986954808
1013.2560593292362,2028.4532945900924
1013.6792990114146,2028.7643741246513
1013.8468157450113,2028.6556780786887
1013.9351287038061,2028.8329323688833
1014.1937726952108,2028.7623935332226
1013.9559571400838,2028.453714394115
1014.4146789138513,2028.2208510555138
1014.3073671171652,2027.7433305049035
1014.4505312306932,2027.940076957644
1014.5895464841806,2028.3172647927424
1014.5299077439554,2028.1661109285772
1014.1254549712886,2028.000226041299
1014.3790608322678,2027.9454222022807
1014.7173091036124,2027.8156668473005
1014.4675498848186,2027.5065840386385
1014.4302426725314,2027.3340347870603
1014.5713273661955,2027.5773836661765
1014.0993848649304,2027.9202876351005
1013.8036032669623,2027.8879040266995
1013.7307646489246,2027.7480164425915
1014.0739039132974,2027.3752763375767
1014.3382513237333,2026.94897624564
1014.6580682114967,2026.9957679477136
1015.1417134459174,2026.8986485042242
1014.6577262301766,2026.4231218886841
1014.7728693277481,2026.1856382442159
1014.8978634544777,2026.0788640778758
1014.6804805228114,2026.0395504704493
1015.0695205966015,2025.7318948064758
1015.3795500802978,2025.8130925232558
1015.3255377083256,2025.6723872036673
1015.7795054521196,2025.9604412830904
1015.8907523170765,2026.189218365211
1016.1569883431323,2026.16790930393
1016.5795555262523,2026.3502790441366
1016.7048912254522,2026.5906375904678
1016.831164747869,2026.3823250910418
1016.790931140375,2026.3315701686774
1016.7337481745099,2025.8812341249168
1016.7611949688157,2025.8894434008278
1016.5029487187505,2026.0026564638658
1016.6149673612277,2026.0766223707224
1016.387882881382,2026.5726912132293
1016.5620576842276,2027.024001041502
1016.8996824123893,2026.9334245737211
1016.63992078038,2027.2118050369263
1017.0581683228048,2027.473340538976
1017.2337470842532,2027.9393745971124
1016.8686888928474,2027.9643734908739
1016.6893724894245,2027.542700614518
1016.6594769111582,2028.034455046229
1016.3172171933085,2028.150474239531
1016.6044420465782,2027.731616170191
1016.486422000027,2027.3928004703046
1016.2907920828471,2027.3263020644672
1015.8723166637444,2027.4780342441074
1015.5403598212905,2027.8876645863982
1015.1067090290537,2028.3077927465663
1015.251811017886,2027.8476472113366
1015.2671315095909,2027.3751676644358
1015.2840800116838,2027.307888969472
1015.423390347492,2027.8075452803087
1015.8092551929487,2028.1687278450424
1016.2477474168545,2027.6810800776846
1016.6511585415757,2027.9019491265324
1016.9503753274895,2027.7976993692052
1016.9786866574885,2028.0988484691088
1017.317448765562,2027.6437475563982
1017.7045323312965,2028.048173938311
1017.2594379956006,2028.1614979445892
1016.982544104312,2028.0978085804904
1017.0429928080715,2028.5503012568568
1017.2662334735094,2028.3073987856249
1016.7900636775215,2028.3524183629113
1017.2548143181912,2028.6015087325727
1017.6551960292227,2028.6976570998067
1017.1727854725319,2028.4122891377801
1017.0170334324328,2028.4188374152159
1017.49327122055,2028.8643717192574
1017.9314856945972,2029.3613483710408
1018.3137424741037,2029.079377016594
1018.7824560508686,2029.1173698124967
1018.9432309466561,2028.7102181904652
1019.0400761323573,2029.0146626352503
1018.8263193700243,2028.9885726332443
1018.5351498125925,2028.9556266586058
1018.4750470148931,2029.4144081615782
1018.6440367750341,2029.0842949324608
1018.5016660875857,2029.0026713494976
1018.2730796540656,2028.5805751377404
1018.1377763612521,2028.6544034045119
1018.2978241882762,2028.6742103651995
1018.1039110599223,2028.5473840287652
1017.6878806558115,2028.20238847135
1017.2720494115506,2027.8480360624035
1017.6889777786577,2027.3834022299793
1017.6898506533951,2027.0742558801996
1017.3146749334026,2027.4233147140378
1016.8663948950626,2027.8198642585112
1016.8171740363277,2027.9355511607662
1016.781346856119,2027.5115868718456
1016.4945000830858,2027.0154438311947
1016.7046134975785,2027.3440097959358
1016.3756210074597,2027.4201741043255
1016.1197437902214,2027.2770173898562
1016.5812082608218,2027.0296563833033
1016.2276174013559,2027.014615269065
1016.1172634045947,2027.2155240946524
1015.9346244005745,2026.80445356734
1015.7336165976488,2026.544213825211
1015.868791497534,2026.0561242175927
1015.6352252009068,2026.008714250041
1015.4179939711602,2026.1303919342745
1015.2261257242391,2026.174692513932
1015.450149652985,2025.9275577454357
1015.580750668636,2025.457654454062
1016.0425618231887,2025.7685107964555
1015.8836131378134,2026.0582661664248
1015.4783704376056,2025.6603914446323
1015.7993633867957,2025.3015737162043
1015.3923114694127,2025.3639594063434
1015.0541072159833,2025.7763827933782
1015.2589493604577,2025.9162656425954
1015.5974039785324,2025.6936520692477
1015.7749790007975,2025.7316887390189
1016.0988897652657,2025.9701213575777
1015.8201823493779,2026.2885532249252
1015.9623430692129,2026.6402148375166
1015.7028732224243,2026.2375870174196
1015.2042261049371,2026.1990773609534
1015.1509864649759,2025.7744500416318
1015.0468442596112,2025.9557892602718
1015.2185362122,2025.5882865525182
1015.2799601193107,2025.4029324709875
1015.3229757773408,2024.9082698463665
1015.7679206226557,2025.0491327376014
1015.996616872081,2024.8097068286336
1016.0673366034644,2024.8190697691907
1015.7736167705743,2024.8220807112289
1015.6896940184124,2025.037136624242
1015.2402960518169,2025.5168913611178
1015.7195835256773,2025.057498737879
1016.0390966644723,2025.3152861492274
1015.9643242545482,2025.0562858446374
1016.3586293108864,2025.180751308868
1016.4401316627732,2025.3982479285244
1016.5569472959467,2025.3220125037878
1016.1199724904438,2025.0973401738456
1015.9800046477335,2024.8385359906356
1015.764802459891,2024.879958983135
1015.4645118259641,2024.953880685982
1015.5743607752792,2025.2229754004568
1015.7872460469154,2025.0884145173632
1016.1016618460488,2024.7179250078468
1015.8749355340983,2024.6614078889113
1016.0368511149567,2024.7108998064552
1016.4869588591159,2025.1633067052826
1016.6157962616415,2024.730704236232
1016.5003645592101,2025.0704240365606
1016.9779390138872,2024.8611107038535
1016.8203609943015,2025.1386850243866
1017.0797574720195,2025.1197785847016
1016.8156233872877,2025.054022508665
1016.4970285264561,2024.7976335850003
1016.8731118636674,2025.077966357361
1017.2136384087364,2024.8430290065714
1017.3734269090016,2024.6296363085946
1017.5822241873835,2025.042823409075
1018.0180633520652,2024.9807857861151
1018.2639517942874,2024.7716970232188
1018.4918957324585,2024.874814094223
1018.7218594545925,2025.3130667229154
1018.8449406554217,2025.329629455298
1018.581908033007,2025.6942095720149
1018.295698501032,2025.873718150668
1017.8205943683076,2025.7513313378454
1017.4393568267649,2025.9996703763632
1017.2588629724736,2026.486178921333
1017.0891472073199,2026.0832410774835
1017.5540148822619,2025.7905563896293
1017.3599297084111,2025.5727580710384
1017.5379212192444,2025.81285951599
1018.0091386623774,2025.6998424261385
1018.410565668392,2025.9729896748486
1018.3557100673028,2026.3910896814762
1018.1042853595449,2026.285930050522
1017.6067465812354,2026.5014084989923
1017.2006431349887,2026.1341409466345
1017.3029484352663,2026.2052285804898
1017.6316365294649,2025.8042800661024
1017.7637774899055,2025.5057960523322
1018.0706723764466,2025.290103920591
1017.7234323617647,2025.0113947100078
1017.4641751989773,2024.7334349084647
1017.6482079552272,2024.6517309031196
1017.6063642241991,2024.3965899565162
1017.669993059776,2024.5365928617055
1017.626361449206,2024.7751918390672
1017.4838628464857,2024.3917063343474
1017.1703112704812,2024.279928596949
1016.9824898907418,2024.47012385867
1017.2825688389727,2024.3692737436475
1016.818099524955,2024.8304641359111
1016.3653787222775,2024.799177857645
1016.1135021854636,2024.4051793877843
1016.361690570998,2024.3428763187794
1016.7669048960457,2024.107330265597
1017.1593517007631,2024.3424787843499
1017.3915620221975,2024.299554648616
1017.1392960675975,2024.2714401522053
1017.5860784876486,2023.8822223646673
1017.8119194279642,2023.395095367606
1018.2218469101892,2023.3140367879903
1017.7366055327582,2023.3874466369068
1017.6610127466668,2023.1541987066985
1017.163180628937,2023.2056138064004
1016.9823021511098,2023.5420099545408
1017.1883117159433,2023.5656915037962
1017.4995385975324,2023.7679388439885
1017.1255936254638,2023.2930190530456
1016.8738028575294,2022.845570133588
1017.1173165405054,2022.5356726870812
1017.379091228177,2022.9668202114492
1017.7897526167039,2023.1740875673293
1017.5215273784264,2023.2858419105191
1017.3476440084904,2023.0437735703435
1017.5141820349043,2023.0350466216923
1017.6414122857876,2023.2432328006175
1018.0154300131353,2023.6864900946553
1017.9723294425677,2023.749519868615
1017.9417192005573,2023.4976265157566
1017.5796455788012,2023.6234574746893
1017.3794703425741,2023.9314984025264
1017.8389715610078,2023.4735118574042
1017.7966506132487,2023.6623901564346
1017.885222899878,2024.0758851567884
1017.7741570689305,2024.1079958929945
1017.5622355931421,2024.5688923450587
1017.2112644648241,2024.8980827171351
1017.6710507344038,2025.177644743376
1017.9410567157569,2024.9266915861224
1017.8232164706553,2024.473980710315
1017.6777549399549,2024.5350266402252
1017.2146279842291,2025.014920189203
1017.5548250441817,2024.678882917229
1018.0495611252289,2024.5794011929954
1018.2900667879826,2024.5662957583156
1017.9377458349344,2024.4961666119682
1017.4457395448103,2024.4131121397102
1017.3325583085242,2024.8564629629116
1017.2959629323705,2024.3807212525512
1016.8039105055192,2023.8913684844922
1016.5748992099607,2024.1549482915016
1016.1649008252788,2023.660727315614
1016.5821596659681,2023.8227111549095
1016.4382767414426,2023.9908513295072
1016.6197365749117,2023.8333475633237
1016.6795811251709,2024.2550595373036
1016.5490058872912,2023.831047519867
1016.6523472217746,2023.674997040532
1016.3988853073264,2023.1998994952423
1016.6615932485867,2023.5680174381487
1016.5155415808753,2024.011717282422
1016.9378472195137,2023.9360352701642
1017.1311341931923,2023.5205874186502
1016.9735786370551,2023.8811044821157
1016.4888599026948,2024.0412670962783
1016.8234442124658,2024.258275112551
1016.9807749635945,2024.3232738787444
1017.4319236303744,2024.1239182431752
1017.6669305324291,2024.4246735948136
1017.4530488535455,2023.968857713445
1017.6304768976698,2023.8258978927506
1017.1522635836277,2023.9242537474418
1017.2335549255891,2024.3328342202558
1016.8409410477095,2023.9450865853196
1016.6508928441324,2024.3973311599937
1016.8542819000074,2024.7989143828552
1016.3698766904369,2024.4931847929151
1016.7320405257497,2024.6248409580853
1016.397005620352,2024.4059466596
1016.6032515943797,2024.4354816974896
1016.4908465158056,2024.2339016548212
1016.2066300090074,2024.2691655581257
1016.4457256871957,2023.9495164873
1016.3781196677145,2024.1699214981197
1016.8643302515511,2023.8834716866486
1016.3939101585898,2023.5656452771652
1016.7665661181267,2023.1538809042522
1016.9489142688823,2022.7917020959887
1016.8443140904136,2022.4299792319464
1017.0540549372289,2022.182380849786
1017.2167859160211,2021.986750848994
1017.5332129810885,2021.9401269665425
1017.859010858322,2021.8451598173922
1018.1676281733047,2022.0372398460167
1018.2313706555163,2022.2793952996308
1017.7386966224661,2021.99863095658
1017.3788087696437,2021.7870647750694
1017.0897329557113,2021.5588700570556
1017.5576688329762,2021.735075760202
1018.0214089532058,2021.6322397424196
1018.4748338933648,2021.4999167475453
1018.3483781312004,2021.4112393244807
1018.2688100307555,2021.7246125733384
1017.7843541402598,2021.8984724381808
1017.3418120918639,2021.6128710576916
1017.7512662494198,2021.360894433349
1017.3323290805231,2020.905475122432
1017.1982310866916,2021.1042827052463
1017.2261662074626,2020.9540985091912
1017.1087115085459,2021.2570802660514
1016.8601589104135,2021.2232756977905
1017.2576353638063,2020.8053558261468
1016.946634646193,2020.3684759381772
1016.9554070272413,2020.5309881335781
1016.6488524583447,2020.9555670671127
1017.065641788351,2020.891582605542
1017.2052844038735,2020.8508064009734
1017.2457561426961,2021.3287720859917
1017.1223887985652,2021.5358461279786
1017.1737031887347,2021.382594399729
1017.121167937545,2021.4084524145258
1016.7103865587827,2021.7627138121134
1017.2095094246259,2022.1524983394972
1017.6628372429661,2022.2214170682817
1017.4110114672189,2021.972716752482
1017.1314914663328,2022.1847264617707
1017.5442216130762,2022.037191268706
1017.7531440538227,2021.5966258712667
1018.1069411065265,2021.3583670373482
1017.7087750756125,2021.5482953671956
1017.8370004484664,2021.6157062199488
1018.024507741204,2021.8073597677533
1018.4345755650032,2021.4133401239094
1018.6051069440331,2021.4635031182602
1018.3544924313796,2021.4353997242197
1017.9288616960993,2021.1687315399088
1018.396488470909,2021.5139914918511
1018.7209560568082,2021.740344055103
1019.1678087104682,2022.102204661878
1019.3972075338298,2022.4864588823052
1019.1452621695538,2022.7708939845304
1019.1328980747684,2022.742742277552
1018.6427193499109,2022.5666433784663
1018.229873823022,2022.1246017141439
1018.0370567739867,2022.3794586213617
1018.1046204166014,2022.4559678224334
1017.7092099853643,2022.5422207735135
1018.021403058766,2022.7932026393
1017.6883479429953,2022.5786675087722
1017.9025249120193,2022.1774515395068
1017.9904443927792,2021.9457805396235
1017.9110734265902,2021.4573482833084
1018.3977671270147,2021.433762117195
1018.7239174890835,2021.3219222387647
1018.6520440756071,2021.6515108114158
1018.4252264145441,2022.0591909167435
1018.5204221492673,2022.3332454019821
1018.3542622169267,2022.58760758543
1018.5232148964996,2022.738573861416
1018.8305746921667,2022.4558514386022
1018.9907791407805,2022.4300051511755
1018.5136027884718,2022.6133926815874
1018.8578720632397,2022.7112273131404
1019.2638662707519,2022.7436667024117
1019.4238395578789,2023.0782209388499
1019.6502372639504,2022.9376750133079
1019.7151403949208,2022.845568893156
1019.3002727574757,2023.3164546224045
1019.7042545469891,2023.5064448044882
1020.1647708467152,2023.396656107783
1020.3361137680064,2022.9974801480191
1020.7103987041927,2022.8156605773252
1020.9919451478092,2023.1979290852419
1021.2702901598043,2022.953161087062
1021.7457637967831,2022.9931375518327
1022.2112034992647,2023.240369266369
1022.3579096246646,2023.334536049074
1022.8152561107601,2023.0469130150034
1022.3615287125535,2023.4854105572795
1022.1069832018001,2023.649951472031
1021.9906457212098,2023.7706263897092
1021.7702699212526,2023.9148468847063
1021.8132206624921,2024.052166104881
1021.6663040991709,2024.4278010505873
1021.803074346318,2024.6165009006197
1021.3727493567828,2024.771025469148
1021.5926583092249,2024.658408895148
1021.2842797929627,2024.4356031953816
1021.3966868172043,2024.4819353787757
1021.6538439123532,2024.7166820148632
1021.2442224315278,2024.8634510345528
1021.3289479832198,2024.4862469504521
1020.8395982361245,2024.560467960755
1020.714074180107,2024.3737875973268
1021.2007147384577,2024.6433199150867
1020.7676106596282,2024.442753950259
1020.743007115845,2024.160439115209
1020.300116476347,2023.934912187052
1020.7347234295189,2024.0095685096626
1020.9686634680864,2023.5463340522024
1020.6771066534377,2023.4357272187701
1020.9626030967883,2023.1347760945596
1021.0122745918393,2023.5725935355438
1020.5575807811633,2024.04435979956
1020.7544503012907,2023.9831351775322
1020.9885228033804,2023.7926341307955
1021.0663447589014,2024.0949758016927
1021.3898087383263,2024.440416036865
1021.3088281752648,2024.0125940407356
1021.3997604424912,2024.1184941478268
1021.488787683613,2024.3125454605463
1021.9721990621888,2024.5911866433437
1022.2443152830739,2024.7784806020072
1022.5047567239563,2024.6139521436482
1022.394744703782,2025.0976141853107
1022.464545186291,2025.4796681747157
1022.326250976604,2024.9969770757843
1022.0911094310873,2024.6900257984764
1021.7231036111858,2024.7885761768728
1021.3410054731138,2025.0763048466179
1021.3715403989914,2024.7541484633539
1021.7516959706309,2024.8721779843406
1021.9388851378038,2024.931102559653
1021.97039300309,2024.7733946265766
1021.7741639802693,2024.9686999057433
1022.0724512515652,2024.5698900566063
1022.4124094695864,2024.6929886038085
1022.0754270920206,2025.082390411295
1022.4966850332398,2025.192224104475
1022.8393192468741,2025.205828286821
1023.08477970904,2024.9171610558062
1023.2241923109093,2024.5851300918002
1022.8312856335536,2024.3554653643228
1023.3006343025401,2024.5832383703673
1023.6010383550196,2024.540563323914
1023.3989133044329,2024.8112485457125
1023.2237878856537,2024.3340235284497
1023.6252083161448,2024.4082567070068
1023.8951708194002,2024.886199788512
1024.240516807841,2025.0462005818345
1024.5672783277398,2025.06342520966
1024.7974137184838,2024.8767805341486
1024.587612422002,2024.5882571001605
1024.6253667960298,2024.2394762449494
1024.1833555460553,2023.8891747708617
1024.0209480806175,2023.4520329911984
1023.6759949519707,2023.1409850743341
1023.6679714067694,2023.2769971333223
1023.8337244310277,2023.3273839106134
1023.9315894184102,2023.3896048474692
1024.0697768180453,2023.6897980134486
1023.7303032516417,2023.5548488625916
1023.7593852319452,2023.7641425113934
1023.7983290906932,2023.778928176968
1024.0640734154063,2023.9260921648875
1024.3579968104525,2023.9806689203235
1024.3583858423365,2024.0939071010291
1024.7550005158948,2024.3322030632944
1024.7062251947118,2024.767748176719
1024.6897436601378,2024.4511726006858
1024.9074034365283,2024.6044686196076
1025.146997604855,2024.6267110701208
1025.1085555560926,2024.8534446026479
1024.6500155310785,2024.7983690017063
1024.6130156082525,2024.9382036144223
1024.6019676159995,2025.4240496153518
1025.09097928633,2025.1259185826761
1025.1686155125603,2024.7216749018608
1024.7450386806272,2024.3204393029205
1025.034992410718,2024.1053543786297
1025.3528895335264,2023.7384720512453
1025.3118874435504,2023.372321842592
1025.1315078654368,2023.1938090171004
1025.3328882458363,2022.707660148131
1025.2975832403522,2022.2434572079146
1025.6874370357934,2022.240840741881
1025.6560971991426,2022.6740582326306
1025.345614162856,2022.4051977698093
1025.2380615196262,2022.5392543769422
1025.1103062634293,2022.29625263031
1025.0520750639573,2022.7462835759525
1025.4772000202538,2023.2068320351927
1025.407147541307,2023.4875528095074
1025.163620026612,2023.030170174858
1025.438720408811,2023.116261722382
1025.7878324860162,2023.1732101002167
1025.6333170033984,2023.2456071644754
1025.6219278392364,2023.4910234912747
1025.6199613174906,2023.903684894492
1025.1574956304266,2023.9597691658907
1024.6761860659456,2023.6717204267577
1024.3169868173516,2023.3053704393335
